"","reactions","result"
"1","hexokinase",-3.16740926572988
"2","G6P_isomerase",-1.46083713515426
"3","PFK",-1.46083713515427
"4","aldolase",-1.46083713515425
"5","GAPDH",-1.46083713515425
"6","PGK",-1.46083713515426
"7","PGM",-0.392387971649621
"8","enolase",-0.392387971649619
"9","pyr_kinase",-0.414080356448236
"10","LDH",-0.183822791403752
"11","pyr_carboxylase",0.089714346892125
"12","pep_carboxykinase",-0.349859270942227
"13","pyr_dehydrogenase",1.47959529603512
"14","cit_synthase",1.47959529603522
"15","aconitase",1.60349335576603
"16","IDH2_nadp",1.15895380823401
"17","IDH2_nad",-0.927366232389119
"18","AKG_dehydrogenase",2.0491598126536
"19","SuCoA_synthase",2.04915981265358
"20","Succ_dehydrogenase",2.04915981265367
"21","fumarase",1.52229839832703
"22","malate_dehydrogenase",-0.0119725851857771
"23","malic_enzyme_NADP",-0.310107251688019
"24","malic_enzyme_NAD",0.754781857454113
"25","ASPTA",1.05281503711216
"26","ALATA_L",-0.208395327813984
"27","GLUDxm",0.351284823806247
"28","GLUDym",-1.00678125564495
"29","Cit_lyase",-0.208395327813874
"30","FFAsynthesis",-0.208395327813865
"31","glutaminase",-0.244418237620623
"32","gln_synthetase",0.141066097714529
"33","CPS1",0.551005328193443
"34","OTC",1.07153098515878
"35","ASS",1.07153098515874
"36","ASL",1.07153098515871
"37","ARG1",1.83074161231733
"38","ORNTArm",-0.208395327813783
"39","G5SADrm",-0.208395327813817
"40","P5CRm",-0.463486684737284
"41","P5CRxm",0.0371575319856261
"42","ORNDC",0.641382536180377
"43","ATP_ADP",-1.03274270753254
"44","G6P_dehydrogenase",-1.71671143618617
"45","gluconolactonase",-1.7167114361863
"46","6PDG_dehydrogenase",-1.71671143618627
"47","Ru5P_isomerase",-1.71671143618622
"48","PRPPS",-1.71671143618618
"49","SHMT1",-1.36082623508611
"50","MTHFD1",-1.3608262350861
"51","ser_synthesis",-0.841021095970342
"52","RESP1",0.163851771324734
"53","RESP2",2.0491598126536
"54","Hcys_synthesis",-0.734652690512263
"55","CYSTS",-0.73465269051226
"56","CYSTGL",-0.734652690512208
"57","GLUCYS",-1.47774466339747
"58","GTHS",0.0907544128443622
"59","GTHP",0.216334465094244
"60","GTHO",0.22120088340217
"61","glutamyltrasferase",-1.54364329776565
"62","asparagine_synthetase",0.386841258312186
"63","CYSTA",0.771328330018904
"64","ASRGL1",0.386824098427293
"65","CAD",1.36077197171447
"66","SDS",0.459555425105626
"67","GATM",-1.59844936595401
"68","EX_O2",-2.12086761527978
"69","EX_Gln",0.968038469615723
"70","EX_Glc",3.16740926572985
"71","EX_Arg",-0.63912511623991
"72","EX_THF",1.3608262350862
"73","EX_Met",0.734652690512232
"74","protein_synthesis",-0.208395327813932
"75","biomass_synthesis",-0.208395327813912
"76","DM_LACT",-0.18382279140375
"77","DM_H2O2",-0.186790140926596
"78","DM_NH3",-1.20502268054162
"79","DM_Urea",1.83074161231734
"80","DM_PRPP",-1.71671143618611
"81","DM_biomass",-0.208395327813908
"82","DM_Putrescine",0.64138253618038
"83","DM_forTHF",-1.36082623508601
"84","DM_GSSG",0.0907544128443661
