"","reactions","result"
"1","hexokinase",-0.619136881763557
"2","G6P_isomerase",1.13223143796533
"3","PFK",1.13223143796532
"4","aldolase",1.13223143796535
"5","GAPDH",1.13223143796532
"6","PGK",1.13223143796534
"7","PGM",0.398042166904023
"8","enolase",0.398042166904015
"9","pyr_kinase",-0.667964759397629
"10","LDH",3.00611335123685
"11","pyr_carboxylase",-2.41583275152894
"12","pep_carboxykinase",-0.767381000916124
"13","pyr_dehydrogenase",-0.468387544784744
"14","cit_synthase",-0.468387544784825
"15","aconitase",-5.91597503534812
"16","IDH2_nadp",0.713066286009008
"17","IDH2_nad",-0.788615686988501
"18","AKG_dehydrogenase",3.94015178002174
"19","SuCoA_synthase",3.94015178002194
"20","Succ_dehydrogenase",3.94015178002208
"21","fumarase",1.95092672296519
"22","malate_dehydrogenase",0.751585421442464
"23","malic_enzyme_NADP",-0.706516152781655
"24","malic_enzyme_NAD",1.16545631849617
"25","ASPTA",-2.49960137623041
"26","ALATA_L",4.93811149148475
"27","GLUDxm",1.12391297700559
"28","GLUDym",2.30820380059142
"29","Cit_lyase",4.93811149148502
"30","FFAsynthesis",4.93811149148497
"31","glutaminase",1.08636248190049
"32","gln_synthetase",0.914692696183241
"33","CPS1",-0.976370982514638
"34","OTC",-2.68830066378986
"35","ASS",-2.68830066378979
"36","ASL",-2.68830066378982
"37","ARG1",0.498912985524588
"38","ORNTArm",4.93811149148268
"39","G5SADrm",4.93811149148514
"40","P5CRm",2.73839376404106
"41","P5CRxm",1.04015796216333
"42","ORNDC",1.49359626537707
"43","ATP_ADP",-1.77672347853165
"44","G6P_dehydrogenase",-1.99408339045059
"45","gluconolactonase",-1.99408339045065
"46","6PDG_dehydrogenase",-1.99408339045088
"47","Ru5P_isomerase",-1.99408339045087
"48","PRPPS",-1.99408339045089
"49","SHMT1",-2.18835185207156
"50","MTHFD1",-2.18835185207151
"51","ser_synthesis",1.15183986085063
"52","RESP1",-2.50035945195723
"53","RESP2",3.94015178002116
"54","Hcys_synthesis",-3.09020694037685
"55","CYSTS",-3.09020694037672
"56","CYSTGL",-3.09020694037685
"57","GLUCYS",-2.26734043239107
"58","GTHS",-4.30532331528148
"59","GTHP",-0.195346980180327
"60","GTHO",0.934215780228861
"61","glutamyltrasferase",-1.40675147094809
"62","asparagine_synthetase",-0.193640409647648
"63","CYSTA",-2.2500850794372
"64","ASRGL1",-0.211166461966705
"65","CAD",-2.96769963453278
"66","SDS",1.39885658983649
"67","GATM",0.387895689918761
"68","EX_O2",-1.57223267510571
"69","EX_Gln",-1.9685172572468
"70","EX_Glc",0.619136881763535
"71","EX_Arg",-1.56859406791966
"72","EX_THF",2.18835185207153
"73","EX_Met",3.09020694037683
"74","protein_synthesis",4.93811149148376
"75","biomass_synthesis",4.93811149148505
"76","DM_LACT",3.00611335123688
"77","DM_H2O2",-0.362163429091897
"78","DM_NH3",4.11691297253699
"79","DM_Urea",0.498912985524597
"80","DM_PRPP",-1.99408339045068
"81","DM_biomass",4.93811149148493
"82","DM_Putrescine",1.49359626537709
"83","DM_forTHF",-2.18835185207153
"84","DM_GSSG",-4.30532331528114
