Samples,hexokinase,G6P_isomerase,PFK,aldolase,GAPDH,PGK,PGM,enolase,pyr_kinase,LDH,pyr_carboxylase,pep_carboxykinase,pyr_dehydrogenase,cit_synthase,aconitase,IDH2_nadp,IDH2_nad,AKG_dehydrogenase,SuCoA_synthase,Succ_dehydrogenase,fumarase,malate_dehydrogenase,malic_enzyme_NADP,malic_enzyme_NAD,ASPTA,ALATA_L,GLUDxm,GLUDym,Cit_lyase,FFAsynthesis,glutaminase,gln_synthetase,CPS1,OTC,ASS,ASL,ARG1,ORNTArm,G5SADrm,P5CRm,P5CRxm,ORNDC,ATP_ADP,G6P_dehydrogenase,gluconolactonase,6PDG_dehydrogenase,Ru5P_isomerase,PRPPS,SHMT1,MTHFD1,ser_synthesis,RESP1,RESP2,Hcys_synthesis,CYSTS,CYSTGL,GLUCYS,GTHS,GTHP,GTHO,glutamyltrasferase,asparagine_synthetase,CYSTA,ASRGL1,CAD,SDS,GATM,EX_O2,EX_Gln,EX_Glc,EX_Arg,EX_THF,EX_Met,protein_synthesis,biomass_synthesis,DM_LACT,DM_H2O2,DM_NH3,DM_Urea,DM_PRPP,DM_biomass,DM_Putrescine,DM_forTHF,DM_GSSG,Total
1000,0.42105263157894735,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.5105263157894737,0.5105263157894737,0.48947368421052634,0.7263157894736842,0.7789473684210526,0.531578947368421,0.6157894736842106,0.6157894736842106,0.7210526315789474,0.5631578947368421,0.5684210526315789,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7,0.7368421052631579,0.5421052631578948,0.5894736842105263,0.6631578947368421,0.5631578947368421,0.5842105263157895,0.7263157894736842,0.5631578947368421,0.5631578947368421,0.4842105263157895,0.41578947368421054,0.6526315789473685,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.5947368421052631,0.5631578947368421,0.5631578947368421,0.45263157894736844,0.4368421052631579,0.42105263157894735,0.6684210526315789,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.6578947368421053,0.6578947368421053,0.5631578947368421,0.5842105263157895,0.7631578947368421,0.5842105263157895,0.5842105263157895,0.5842105263157895,0.38421052631578945,0.5578947368421052,0.4368421052631579,0.5421052631578948,0.38421052631578945,0.6368421052631579,0.2736842105263158,0.6368421052631579,0.5578947368421052,0.5,0.6105263157894737,0.5473684210526316,0.38421052631578945,0.42105263157894735,0.41578947368421054,0.6578947368421053,0.5842105263157895,0.5631578947368421,0.5631578947368421,0.7263157894736842,0.34210526315789475,0.6789473684210526,0.5947368421052631,0.5894736842105263,0.5631578947368421,0.42105263157894735,0.6578947368421053,0.5578947368421052,0.5591478696741853
2000,0.2,0.3736842105263158,0.3736842105263158,0.3736842105263158,0.3736842105263158,0.3736842105263158,0.5368421052631579,0.5368421052631579,0.4631578947368421,0.5263157894736842,0.5578947368421052,0.5,0.6947368421052632,0.6947368421052632,0.631578947368421,0.6105263157894737,0.6210526315789474,0.6368421052631579,0.6368421052631579,0.6368421052631579,0.6052631578947368,0.5578947368421052,0.6,0.5105263157894737,0.6263157894736842,0.5368421052631579,0.5105263157894737,0.6,0.5368421052631579,0.5368421052631579,0.6684210526315789,0.3631578947368421,0.5684210526315789,0.6263157894736842,0.6263157894736842,0.6263157894736842,0.4421052631578947,0.5368421052631579,0.5368421052631579,0.4052631578947368,0.34210526315789475,0.32105263157894737,0.5894736842105263,0.4631578947368421,0.4631578947368421,0.4631578947368421,0.4631578947368421,0.4631578947368421,0.6684210526315789,0.6684210526315789,0.7105263157894737,0.7,0.6368421052631579,0.4842105263157895,0.4842105263157895,0.4842105263157895,0.5421052631578948,0.5894736842105263,0.5894736842105263,0.6157894736842106,0.5736842105263158,0.6578947368421053,0.3894736842105263,0.6578947368421053,0.49473684210526314,0.5631578947368421,0.5157894736842106,0.6894736842105263,0.6,0.2,0.32105263157894737,0.6684210526315789,0.4842105263157895,0.5368421052631579,0.5368421052631579,0.5263157894736842,0.4631578947368421,0.6263157894736842,0.4421052631578947,0.4631578947368421,0.5368421052631579,0.32105263157894737,0.6684210526315789,0.5894736842105263,0.5314536340852128
3000,0.3684210526315789,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.5947368421052631,0.5947368421052631,0.7,0.5894736842105263,0.7210526315789474,0.6736842105263158,0.5631578947368421,0.5631578947368421,0.7157894736842105,0.6263157894736842,0.6789473684210526,0.5368421052631579,0.5368421052631579,0.5368421052631579,0.5789473684210527,0.6368421052631579,0.5789473684210527,0.4789473684210526,0.6894736842105263,0.7789473684210526,0.6421052631578947,0.4789473684210526,0.7789473684210526,0.7789473684210526,0.6157894736842106,0.5947368421052631,0.6631578947368421,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.4842105263157895,0.7789473684210526,0.7789473684210526,0.6105263157894737,0.5526315789473685,0.17894736842105263,0.6578947368421053,0.5210526315789473,0.5210526315789473,0.5210526315789473,0.5210526315789473,0.5210526315789473,0.631578947368421,0.631578947368421,0.6842105263157895,0.5052631578947369,0.5368421052631579,0.6157894736842106,0.6157894736842106,0.6157894736842106,0.2736842105263158,0.48947368421052634,0.46842105263157896,0.4052631578947368,0.33157894736842103,0.6157894736842106,0.45789473684210524,0.6052631578947368,0.5842105263157895,0.5894736842105263,0.5631578947368421,0.49473684210526314,0.3526315789473684,0.3684210526315789,0.16842105263157894,0.631578947368421,0.6157894736842106,0.7789473684210526,0.7789473684210526,0.5894736842105263,0.3894736842105263,0.6578947368421053,0.4842105263157895,0.5210526315789473,0.7789473684210526,0.17894736842105263,0.631578947368421,0.48947368421052634,0.5670426065162906
4000,0.4052631578947368,0.4,0.4,0.4,0.4,0.4,0.5157894736842106,0.5157894736842106,0.5789473684210527,0.6052631578947368,0.6526315789473685,0.5631578947368421,0.5157894736842106,0.5157894736842106,0.5842105263157895,0.7210526315789474,0.6894736842105263,0.7157894736842105,0.7157894736842105,0.7157894736842105,0.7473684210526316,0.6052631578947368,0.6421052631578947,0.4789473684210526,0.7,0.6368421052631579,0.5473684210526316,0.6210526315789474,0.6368421052631579,0.6368421052631579,0.5263157894736842,0.48947368421052634,0.5736842105263158,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.5631578947368421,0.6368421052631579,0.6368421052631579,0.5263157894736842,0.45789473684210524,0.46842105263157896,0.531578947368421,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.6894736842105263,0.6894736842105263,0.6526315789473685,0.6736842105263158,0.7157894736842105,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.3473684210526316,0.6263157894736842,0.28421052631578947,0.45789473684210524,0.34210526315789475,0.6684210526315789,0.46842105263157896,0.6684210526315789,0.6210526315789474,0.5789473684210527,0.6157894736842106,0.6684210526315789,0.3473684210526316,0.4052631578947368,0.4789473684210526,0.6894736842105263,0.49473684210526314,0.6368421052631579,0.6368421052631579,0.6052631578947368,0.41578947368421054,0.6052631578947368,0.5631578947368421,0.5894736842105263,0.6368421052631579,0.46842105263157896,0.6894736842105263,0.6263157894736842,0.570175438596491
5000,0.34210526315789475,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.46842105263157896,0.46842105263157896,0.6210526315789474,0.6263157894736842,0.5842105263157895,0.6157894736842106,0.6210526315789474,0.6210526315789474,0.6526315789473685,0.4263157894736842,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7157894736842105,0.4789473684210526,0.4473684210526316,0.6052631578947368,0.6105263157894737,0.6947368421052632,0.5894736842105263,0.4421052631578947,0.6947368421052632,0.6947368421052632,0.5,0.47368421052631576,0.5578947368421052,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.5105263157894737,0.6947368421052632,0.6947368421052632,0.5157894736842106,0.4105263157894737,0.41578947368421054,0.631578947368421,0.5421052631578948,0.5421052631578948,0.5421052631578948,0.5421052631578948,0.5421052631578948,0.5473684210526316,0.5473684210526316,0.6157894736842106,0.7473684210526316,0.7368421052631579,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.5052631578947369,0.6052631578947368,0.47368421052631576,0.5157894736842106,0.5052631578947369,0.5,0.5421052631578948,0.49473684210526314,0.48947368421052634,0.6052631578947368,0.5526315789473685,0.6894736842105263,0.5368421052631579,0.34210526315789475,0.42105263157894735,0.5473684210526316,0.6578947368421053,0.6947368421052632,0.6947368421052632,0.6263157894736842,0.47368421052631576,0.4789473684210526,0.5105263157894737,0.5421052631578948,0.6947368421052632,0.41578947368421054,0.5473684210526316,0.6052631578947368,0.555952380952381
6000,0.2736842105263158,0.4052631578947368,0.4052631578947368,0.4052631578947368,0.4052631578947368,0.4052631578947368,0.4421052631578947,0.4421052631578947,0.5631578947368421,0.7,0.6684210526315789,0.5842105263157895,0.7157894736842105,0.7157894736842105,0.7473684210526316,0.6157894736842106,0.631578947368421,0.7842105263157895,0.7842105263157895,0.7842105263157895,0.7421052631578947,0.6210526315789474,0.5368421052631579,0.46842105263157896,0.6473684210526316,0.7631578947368421,0.6052631578947368,0.5526315789473685,0.7631578947368421,0.7631578947368421,0.6473684210526316,0.5947368421052631,0.6105263157894737,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.5421052631578948,0.7631578947368421,0.7631578947368421,0.5947368421052631,0.5947368421052631,0.5105263157894737,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.6421052631578947,0.6421052631578947,0.5684210526315789,0.6263157894736842,0.7842105263157895,0.5842105263157895,0.5842105263157895,0.5842105263157895,0.3631578947368421,0.5473684210526316,0.4263157894736842,0.3736842105263158,0.3631578947368421,0.6,0.5631578947368421,0.6,0.5842105263157895,0.46842105263157896,0.5789473684210527,0.6578947368421053,0.5842105263157895,0.2736842105263158,0.5105263157894737,0.6421052631578947,0.5842105263157895,0.7631578947368421,0.7631578947368421,0.7,0.39473684210526316,0.6105263157894737,0.5421052631578948,0.5789473684210527,0.7631578947368421,0.5105263157894737,0.6421052631578947,0.5473684210526316,0.5907268170426063
7000,0.4052631578947368,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.48947368421052634,0.48947368421052634,0.5842105263157895,0.6157894736842106,0.7263157894736842,0.5631578947368421,0.4789473684210526,0.4789473684210526,0.6210526315789474,0.5631578947368421,0.5894736842105263,0.6263157894736842,0.6263157894736842,0.6263157894736842,0.6789473684210526,0.7,0.6157894736842106,0.6526315789473685,0.6684210526315789,0.7052631578947368,0.6578947368421053,0.5684210526315789,0.7052631578947368,0.7052631578947368,0.5263157894736842,0.5631578947368421,0.5789473684210527,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.5368421052631579,0.7052631578947368,0.7052631578947368,0.5421052631578948,0.5894736842105263,0.3263157894736842,0.6947368421052632,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.6578947368421053,0.6578947368421053,0.5526315789473685,0.4789473684210526,0.6263157894736842,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5052631578947369,0.5421052631578948,0.4105263157894737,0.4052631578947368,0.4789473684210526,0.6368421052631579,0.4842105263157895,0.6368421052631579,0.5684210526315789,0.5368421052631579,0.5263157894736842,0.46842105263157896,0.48947368421052634,0.4052631578947368,0.3263157894736842,0.6578947368421053,0.5894736842105263,0.7052631578947368,0.7052631578947368,0.6157894736842106,0.3473684210526316,0.48947368421052634,0.5368421052631579,0.631578947368421,0.7052631578947368,0.3263157894736842,0.6578947368421053,0.5421052631578948,0.5740601503759395
8000,0.2894736842105263,0.4789473684210526,0.4789473684210526,0.4789473684210526,0.4789473684210526,0.4789473684210526,0.3631578947368421,0.3631578947368421,0.5210526315789473,0.6,0.6210526315789474,0.5578947368421052,0.5631578947368421,0.5631578947368421,0.5842105263157895,0.6684210526315789,0.6473684210526316,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6210526315789474,0.631578947368421,0.5578947368421052,0.6631578947368421,0.6052631578947368,0.5578947368421052,0.5736842105263158,0.6473684210526316,0.5578947368421052,0.5578947368421052,0.4263157894736842,0.46842105263157896,0.5263157894736842,0.6,0.6,0.6,0.4421052631578947,0.5578947368421052,0.5578947368421052,0.37894736842105264,0.4421052631578947,0.48947368421052634,0.5684210526315789,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6157894736842106,0.6157894736842106,0.6842105263157895,0.7263157894736842,0.6947368421052632,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5,0.46842105263157896,0.30526315789473685,0.3105263157894737,0.5631578947368421,0.5263157894736842,0.4842105263157895,0.5263157894736842,0.6157894736842106,0.5157894736842106,0.5842105263157895,0.6157894736842106,0.5,0.2894736842105263,0.48947368421052634,0.6157894736842106,0.5526315789473685,0.5578947368421052,0.5578947368421052,0.6,0.4105263157894737,0.5052631578947369,0.4421052631578947,0.6842105263157895,0.5578947368421052,0.48947368421052634,0.6157894736842106,0.46842105263157896,0.5502506265664161
9000,0.3631578947368421,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.6,0.6,0.6263157894736842,0.531578947368421,0.5368421052631579,0.6421052631578947,0.45263157894736844,0.45263157894736844,0.7,0.5578947368421052,0.5789473684210527,0.7,0.7,0.7,0.7105263157894737,0.5684210526315789,0.5210526315789473,0.2894736842105263,0.6473684210526316,0.6684210526315789,0.6,0.5210526315789473,0.6684210526315789,0.6684210526315789,0.5631578947368421,0.6105263157894737,0.5210526315789473,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.5052631578947369,0.6684210526315789,0.6684210526315789,0.5052631578947369,0.5684210526315789,0.5052631578947369,0.42105263157894735,0.5368421052631579,0.5368421052631579,0.5368421052631579,0.5368421052631579,0.5368421052631579,0.6526315789473685,0.6526315789473685,0.6421052631578947,0.5894736842105263,0.7,0.46842105263157896,0.46842105263157896,0.46842105263157896,0.4105263157894737,0.5263157894736842,0.4631578947368421,0.47368421052631576,0.4105263157894737,0.3263157894736842,0.5473684210526316,0.3263157894736842,0.631578947368421,0.5578947368421052,0.46842105263157896,0.5526315789473685,0.5263157894736842,0.3631578947368421,0.5105263157894737,0.6526315789473685,0.46842105263157896,0.6684210526315789,0.6684210526315789,0.531578947368421,0.3105263157894737,0.5789473684210527,0.5052631578947369,0.5368421052631579,0.6684210526315789,0.5052631578947369,0.6526315789473685,0.5263157894736842,0.5491854636591481
10000,0.2894736842105263,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2,0.2,0.5631578947368421,0.5578947368421052,0.6684210526315789,0.6,0.5947368421052631,0.5947368421052631,0.6421052631578947,0.6578947368421053,0.6368421052631579,0.6894736842105263,0.6894736842105263,0.6894736842105263,0.6157894736842106,0.7315789473684211,0.6421052631578947,0.6157894736842106,0.6210526315789474,0.5789473684210527,0.631578947368421,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5578947368421052,0.4631578947368421,0.6157894736842106,0.6157894736842106,0.6157894736842106,0.5421052631578948,0.5789473684210527,0.5789473684210527,0.4368421052631579,0.39473684210526316,0.4421052631578947,0.6578947368421053,0.5842105263157895,0.5842105263157895,0.5842105263157895,0.5842105263157895,0.5842105263157895,0.5263157894736842,0.5263157894736842,0.5631578947368421,0.6631578947368421,0.6894736842105263,0.6473684210526316,0.6473684210526316,0.6473684210526316,0.5421052631578948,0.5578947368421052,0.3526315789473684,0.41578947368421054,0.5684210526315789,0.5947368421052631,0.4631578947368421,0.6,0.6947368421052632,0.6842105263157895,0.631578947368421,0.5894736842105263,0.5631578947368421,0.2894736842105263,0.43157894736842106,0.5263157894736842,0.6473684210526316,0.5789473684210527,0.5789473684210527,0.5578947368421052,0.5105263157894737,0.6473684210526316,0.5421052631578948,0.5842105263157895,0.5789473684210527,0.4421052631578947,0.5263157894736842,0.5578947368421052,0.5468045112781956
