"","reactions","result"
"1","EX_lac__L_e",1.19286350636813
"2","EX_glc__D_e",-2.36674380224432
"3","EX_gluIN__L_e",0.609671031828999
"4","EX_gluOUT__L_e",1.5257477707641
"5","EX_gln__L_e",-1.41692190036931
"6","EX_asp__L_e",0.222769410717518
"7","EX_co2_e",2.20220211046734
"8","EX_h_e",-1.27285820040869
"9","EX_h2o_e",-1.03939858897739
"10","EX_ump_e",0.335544754866124
"11","EX_pi_e",0.690370373792778
"12","EX_nh4_e",1.27863047919216
"13","EX_o2_e",1.07295274927655
"14","EX_arg__L_e",1.9426496460928
"15","EX_pro__L_e",-2.86764343861257
"16","EX_leu__L_e",0.596816072135738
"17","EX_ile__L_e",0.689997333151457
"18","EX_met__L_e",0.0639563862670991
"19","EX_gly_e",0.244827531926376
"20","EX_phe__L_e",0.503201768061
"21","EX_ser__L_e",-0.977562571933157
"22","EX_ala__L_e",-0.963884438414833
"23","EX_ribflv_e",NA
"24","EX_asn__L_e",0.255277533756416
"25","EX_fol_e",-1.91512623718938
"26","EX_urea_e",-1.40505174383673
"27","EX_pyr_e",-1.38354020533286
"28","PYRt2",-1.38354020533286
"29","EX_gudac_e",-0.352879181666057
"30","EX_hdca_e",0.927725547572777
"31","EX_ptrcIN_e",0.799011958117608
"32","EX_ptrcOUT_e",0.725860270056368
"33","EX_biomassx",-0.689997315518761
"34","EX_h2o2_e",0.781988852525129
"35","EX_gthox_e",-1.45260376815123
"36","EX_2obut_e",-0.337081271765274
"37","EX_crn_e",-0.0865657691968427
"38","EX_val__L_e",0.023156415427815
"39","EX_spmd_e",-0.115517180262405
"40","EX_sprm_e",0.349523479266357
"41","EX_5mthf_e",1.91512623718938
"42","EX_tmlys_e",0.0865657691968427
"43","EX_thbpt_e",0.135946407076019
"44","EX_CE2705_e",-0.135946407076019
"45","EX_crtn_e",-1.0601541181284
"46","EX_his__L_e",-0.878072296979636
"47","EX_lys__L_e",-1.40672730891152
"48","EX_carn_e",0.566025741024439
"49","EX_csn_e",0.676876193271841
"50","EX_cys__L_e",-1.0518063334767
"51","EX_cyan_e",2.08734872276202
"52","EX_tcyntc",-1.35670192342191
"53","EX_tcynt_e",-1.63791606427679
"54","EX_so3_e",0.379166110786745
"55","EX_thr__L_e",0.334867830050725
"56","EX_trp__L_e",1.22863588560932
"57","EX_anth_e",-1.75890839723987
"58","EX_tyr__L_e",1.98589528426275
"59","EX_cystinex",1.43566759267749
"60","EX_3hydroxybutanoatex",1.46017215889179
"61","EX_gthrd_e",2.41376991269372
"62","EX_cmp_e",1.2613358141514
"63","HEX1",1.03023418749358
"64","G6PP",-1.37066005590433
"65","PGI",2.13195810569756
"66","PFK",-0.461498214415606
"67","FBP",-1.2188917659357
"68","FBA",0.576171886305852
"69","TPI",2.68708584348679
"70","GAPD",2.73376956430901
"71","PGK",1.79633334771863
"72","DPGM",1.34079139924867
"73","DPGase",1.34079139924867
"74","PGM",3.18070642827712
"75","ENO",3.18070642827712
"76","PYK",3.73121016292738
"77","LDH_L",1.19286350636813
"78","r0407",1.9546627882047
"79","PRPPS",0.152415492539264
"80","G6PDH2r",-0.382252365308634
"81","PGL",-0.382252365308634
"82","GND",-0.382252365308634
"83","RPI",-0.292120107931403
"84","TKT2",-0.402243023118257
"85","RPE",-0.402243024287565
"86","TKT1",-0.402243023118257
"87","TALA",-1.80522107341703
"88","r0408",1.9546627882047
"89","PDHm",1.27576627455617
"90","PCm",1.73191731319724
"91","PEPCK_re",1.054263643031
"92","CSm",1.17286595129475
"93","ACONTm",1.86949180178068
"94","ICDHxm",-0.445936166316776
"95","ICDHym",3.01520544897584
"96","AKGDm",1.13380408003043
"97","SUCOAS1m",1.33792739896063
"98","SUCD1m",1.01850734543724
"99","FUMm",0.173483005119402
"100","MDHm",-1.22509006807737
"101","ME1m",-2.15955031142252
"102","ME2m",-0.141043499656299
"103","ME2",1.17703490535039
"104","ACITL",0.633494390540304
"105","FUM",1.31668473093206
"106","MDH",1.55876018115192
"107","AKGMALtm",0.297903899611625
"108","ACONT",-1.22262826555924
"109","ICDHyr",-1.22262826555924
"110","PPA",-0.100885442307693
"111","Complex1ROS",-0.980174463315476
"112","FADH2ETC",0.519192376444083
"113","CYOR_u10mi",-0.020184858852039
"114","CYOOm2i",-0.020184858979642
"115","ATPS4mi",-1.58515881318256
"116","GLUCYS",0.191394307635334
"117","GTHS",0.191394307635334
"118","SPODMm",-0.980174448593525
"119","GTHPi",-2.47570128192045
"120","GTHPm",-1.28417650219561
"121","GDR",-0.923524989283231
"122","GTHOr",-2.78493838612078
"123","GDRm",-0.204206438677629
"124","GTHOm",-0.353357835597358
"125","r0885",-1.45260381352266
"126","PYRt2m",3.2530775087609
"127","HMR_4964",-1.1783936671362
"128","r2420",-1.52068584292662
"129","ATPtm",-3.26420604476434
"130","FUMtm",-0.425154350226672
"131","CO2tm",-1.21115560257445
"132","O2tm",-0.0617930490860019
"133","r0801",1.33792739896063
"134","THD1m",-1.07152806445385
"135","H2Otm",1.125329199596
"136","NH4tm",1.21476403695579
"137","HCO3E",0.673640412021636
"138","HCO3Em",2.2172363885358
"139","GLUN",0.913376402280014
"140","GLNS",-0.645574604337082
"141","GLUt2m",-2.71682758882544
"142","GLNtm_1",0.133632952611938
"143","GLUNm",0.133632952611938
"144","GLUPRT",-0.689997224300095
"145","PRAGSr",-0.689997224300095
"146","GARFT",-0.689997224300095
"147","PRFGS",-0.689997224300095
"148","PRAIS",-0.689997224300095
"149","AIRCr",-0.689997224300095
"150","PRASCSi",-0.689997224300095
"151","ADSL2r",-0.689997224300095
"152","AICART",-0.689997224300095
"153","IMPC",-0.689997224300095
"154","ADSS",-0.689997396054024
"155","ADSL1r",-0.689997396054024
"156","IMPDH2",-0.689997642784057
"157","GMPS",-0.270240575512869
"158","GMPS2",-1.1597766020989
"159","GK1",-0.689997642784057
"160","RNDR2",-0.689997947958496
"161","ADK1",-0.0947238048833792
"162","RNDR1",-0.689997686143482
"163","CBPS",-0.490246831038723
"164","ASPCT",-0.490246831038723
