"","reactions","result"
"1","EX_lac__L_e",-2.83159041498844
"2","EX_glc__D_e",-0.442457948221026
"3","EX_gluIN__L_e",-1.96079687576849
"4","EX_gluOUT__L_e",-4.38118622967134
"5","EX_gln__L_e",2.96080168250585
"6","EX_asp__L_e",7.62252507808363
"7","EX_co2_e",2.90070945673328
"8","EX_h_e",6.13473668739237
"9","EX_h2o_e",1.40628958321423
"10","EX_ump_e",-0.58238150330742
"11","EX_pi_e",-0.841676119120642
"12","EX_nh4_e",-4.19990871292362
"13","EX_o2_e",1.80521349332841
"14","EX_arg__L_e",4.03885429295166
"15","EX_pro__L_e",-2.46744825107087
"16","EX_leu__L_e",-1.80305110074886
"17","EX_ile__L_e",-0.802150529845845
"18","EX_met__L_e",-2.51651145121802
"19","EX_gly_e",1.40864020897175
"20","EX_phe__L_e",-4.26200339668595
"21","EX_ser__L_e",-2.33987702258075
"22","EX_ala__L_e",7.12021222126554
"23","EX_ribflv_e",NA
"24","EX_asn__L_e",-3.02313140749291
"25","EX_fol_e",4.48886190386703
"26","EX_urea_e",4.33910480153825
"27","EX_pyr_e",-6.60345747202547
"28","PYRt2",-6.60345747202547
"29","EX_gudac_e",-2.51526497848751
"30","EX_hdca_e",2.46554256664587
"31","EX_ptrcIN_e",0.181274991878354
"32","EX_ptrcOUT_e",0.661737426864784
"33","EX_biomassx",0.802150535101553
"34","EX_h2o2_e",23.8520852341352
"35","EX_gthox_e",10.9948496796362
"36","EX_2obut_e",4.42317454998933
"37","EX_crn_e",13.5079066038684
"38","EX_val__L_e",3.62807804511819
"39","EX_spmd_e",-1.11459883535523
"40","EX_sprm_e",-1.82053708466445
"41","EX_5mthf_e",-4.48886190386703
"42","EX_tmlys_e",-13.5079066038684
"43","EX_thbpt_e",-10.9880596724919
"44","EX_CE2705_e",10.9880596724919
"45","EX_crtn_e",-0.996095492029787
"46","EX_his__L_e",-3.4342541989363
"47","EX_lys__L_e",2.80265857295642
"48","EX_carn_e",2.770915695628
"49","EX_csn_e",1.40813588185765
"50","EX_cys__L_e",-0.294399410624288
"51","EX_cyan_e",-1.78261669998034
"52","EX_tcyntc",1.59160058173289
"53","EX_tcynt_e",0.608407602405487
"54","EX_so3_e",4.47446225455974
"55","EX_thr__L_e",-3.59242822840695
"56","EX_trp__L_e",2.47294632139003
"57","EX_anth_e",-4.4475752904563
"58","EX_tyr__L_e",7.63947011442613
"59","EX_cystinex",-1.42842776939545
"60","EX_3hydroxybutanoatex",4.78894256480785
"61","EX_gthrd_e",-0.170123899449488
"62","EX_cmp_e",-0.593539464428957
"63","HEX1",-0.834764267339625
"64","G6PP",-1.05816264745904
"65","PGI",-0.556862845772596
"66","PFK",-2.99725564061717
"67","FBP",-2.80909499308828
"68","FBA",-1.41715573344155
"69","TPI",0.800276078635076
"70","GAPD",1.77419476656563
"71","PGK",4.30587569809382
"72","DPGM",-1.79032416084713
"73","DPGase",-1.79032416084713
"74","PGM",1.47748561345774
"75","ENO",1.47748561345774
"76","PYK",3.27517049615833
"77","LDH_L",-2.83159041498844
"78","r0407",1.22545591757174
"79","PRPPS",-2.34521219458046
"80","G6PDH2r",1.48505809652231
"81","PGL",1.48505809652231
"82","GND",1.48505809652231
"83","RPI",-2.40087735902553
"84","TKT2",1.85379066535137
"85","RPE",1.85379063974514
"86","TKT1",1.85379066535137
"87","TALA",-0.924479622627497
"88","r0408",1.22545591757174
"89","PDHm",6.89286467387501
"90","PCm",-3.8308270345377
"91","PEPCK_re",3.78837457220962
"92","CSm",-2.61059808214774
"93","ACONTm",3.67982679473615
"94","ICDHxm",-2.42139774268024
"95","ICDHym",4.56506230389162
"96","AKGDm",-5.01866855385514
"97","SUCOAS1m",-2.08715101876776
"98","SUCD1m",-4.20223234514302
"99","FUMm",4.31087291786173
"100","MDHm",-1.43686866988139
"101","ME1m",15.9834443477685
"102","ME2m",-2.69529533018266
"103","ME2",1.67173068905776
"104","ACITL",8.16123494823646
"105","FUM",-5.97626963042
"106","MDH",-1.06881321061903
"107","AKGMALtm",-1.24208651177658
"108","ACONT",-4.45981152980013
"109","ICDHyr",-4.45981152980013
"110","PPA",2.76304790620561
"111","Complex1ROS",17.6990543279122
"112","FADH2ETC",-19.5392406210758
"113","CYOR_u10mi",-16.7937491826183
"114","CYOOm2i",-16.7937491446469
"115","ATPS4mi",15.4714476330259
