"","reactions","result"
"1","EX_lac__L_e",-0.124979425710145
"2","EX_glc__D_e",0.0589793356857881
"3","EX_gluIN__L_e",-20.7441056457224
"4","EX_gluOUT__L_e",-13.4749719177997
"5","EX_gln__L_e",-1.22968177149518
"6","EX_asp__L_e",1.3207976460984
"7","EX_co2_e",0.437166055799997
"8","EX_h_e",-8.14735761832853
"9","EX_h2o_e",-2.12848755310415
"10","EX_ump_e",-1.67222256389964
"11","EX_pi_e",-5.79069888184558
"12","EX_nh4_e",-1.37787561825164
"13","EX_o2_e",3.86964344368677
"14","EX_arg__L_e",-0.742393367474286
"15","EX_pro__L_e",15.6048760034776
"16","EX_leu__L_e",-4.49427900330469
"17","EX_ile__L_e",-5.77696544866121
"18","EX_met__L_e",-2.85140413041513
"19","EX_gly_e",2.59043348896136
"20","EX_phe__L_e",-6.95529771234092
"21","EX_ser__L_e",0.879342600366313
"22","EX_ala__L_e",-1.63330635609982
"23","EX_ribflv_e",NA
"24","EX_asn__L_e",-2.36223162695529
"25","EX_fol_e",-1.12718361848828
"26","EX_urea_e",1.48836189537483
"27","EX_pyr_e",-1.5517688351518
"28","PYRt2",-1.5517688351518
"29","EX_gudac_e",-1.02344687704674
"30","EX_hdca_e",0.578846417244348
"31","EX_ptrcIN_e",0.060104003845893
"32","EX_ptrcOUT_e",0.302396038283577
"33","EX_biomassx",5.7769655188227
"34","EX_h2o2_e",-0.637856124409372
"35","EX_gthox_e",0.138409707832388
"36","EX_2obut_e",-4.13300505431542
"37","EX_crn_e",-2.47788100257335
"38","EX_val__L_e",1.03095363447065
"39","EX_spmd_e",-0.0247147313515982
"40","EX_sprm_e",-2.22759055317899
"41","EX_5mthf_e",1.12718361848828
"42","EX_tmlys_e",2.47788100257335
"43","EX_thbpt_e",-5.55776688468409
"44","EX_CE2705_e",5.55776688468409
"45","EX_crtn_e",1.39897946894391
"46","EX_his__L_e",0.664609604136005
"47","EX_lys__L_e",-0.221488112715514
"48","EX_carn_e",6.10639446502124
"49","EX_csn_e",-10.5227709472487
"50","EX_cys__L_e",-1.20855743593411
"51","EX_cyan_e",0.418860922610469
"52","EX_tcyntc",0.334867254677589
"53","EX_tcynt_e",-0.870195732118687
"54","EX_so3_e",-1.12087135838261
"55","EX_thr__L_e",4.10447302582325
"56","EX_trp__L_e",2.90169049899725
"57","EX_anth_e",-1.83574827998393
"58","EX_tyr__L_e",2.87879424610988
"59","EX_cystinex",1.53636305568004
"60","EX_3hydroxybutanoatex",-7.23056800093819
"61","EX_gthrd_e",0.916711050271605
"62","EX_cmp_e",-0.0083339569009194
"63","HEX1",-1.06198407059342
"64","G6PP",-1.23098910334818
"65","PGI",-8.73531065541167
"66","PFK",-4.11223194417143
"67","FBP",-0.0166649546703687
"68","FBA",-4.45139489257651
"69","TPI",-3.32170200171922
"70","GAPD",-1.33245595988667
"71","PGK",0.935992697891097
"72","DPGM",-1.57764598534314
"73","DPGase",-1.57764598534314
"74","PGM",-3.48689756313698
"75","ENO",-3.48689756313698
"76","PYK",-7.90001346461494
"77","LDH_L",-0.124979425710145
"78","r0407",3.21953649804667
"79","PRPPS",-1.66601068017613
"80","G6PDH2r",7.28401536878155
"81","PGL",7.28401536878155
"82","GND",7.28401536878155
"83","RPI",4.91786619597109
"84","TKT2",8.40971241723764
"85","RPE",8.40971238314611
"86","TKT1",8.40971241723764
"87","TALA",-1.4949067385792
"88","r0408",3.21953649804667
"89","PDHm",-1.29581619957213
"90","PCm",0.919595197816727
"91","PEPCK_re",-3.38989334474749
"92","CSm",-2.88314889068573
"93","ACONTm",0.634846036107378
"94","ICDHxm",1.81565846893916
"95","ICDHym",-0.835076058428714
"96","AKGDm",-0.316437954770268
"97","SUCOAS1m",-2.29963217276763
"98","SUCD1m",-2.15318734852444
"99","FUMm",2.74098392595098
"100","MDHm",-2.54545532253816
"101","ME1m",4.78646715628698
"102","ME2m",0.708107578898526
"103","ME2",-1.07739026575649
"104","ACITL",-0.459163906842792
"105","FUM",-2.39115934628484
"106","MDH",-0.412153734016572
"107","AKGMALtm",0.641247446995021
"108","ACONT",-1.42625279204383
"109","ICDHyr",-1.42625279204383
"110","PPA",-2.85649275368313
"111","Complex1ROS",0.839244636111573
"112","FADH2ETC",-0.770777189898734
"113","CYOR_u10mi",-0.772816740145024
"114","CYOOm2i",-0.772816741544358
"115","ATPS4mi",1.2163217777577
"116","GLUCYS",0.342287798690776
"117","GTHS",0.342287798690776
"118","SPODMm",0.839244657592928
"119","GTHPi",-1.28066104048391
"120","GTHPm",2.13559071995946
"121","GDR",-1.79960577404116
"122","GTHOr",0.0962107456065563
"123","GDRm",-0.181684954148682
"124","GTHOm",1.34878986353681
"125","r0885",0.138409690575522
"126","PYRt2m",-2.26976728798318
"127","HMR_4964",-1.52188376436237
"128","r2420",2.26745643735994
"129","ATPtm",0.726576823520392
"130","FUMtm",2.73999798052757
"131","CO2tm",-3.36646145038617
"132","O2tm",-0.825045075406658
"133","r0801",-2.29963217276763
"134","THD1m",0.783447571138346
"135","H2Otm",-0.0591366013205525
"136","NH4tm",2.34740459736785
"137","HCO3E",-0.541460219299231
"138","HCO3Em",1.059231096668
"139","GLUN",-0.0424013754903528
"140","GLNS",-1.79377467886262
"141","GLUt2m",-4.92769494562123
"142","GLNtm_1",-1.87483537172904
"143","GLUNm",-1.87483537172904
"144","GLUPRT",5.77696476809317
"145","PRAGSr",5.77696476809317
"146","GARFT",5.77696476809317
"147","PRFGS",5.77696476809317
"148","PRAIS",5.77696476809317
"149","AIRCr",5.77696476809317
"150","PRASCSi",5.77696476809317
"151","ADSL2r",5.77696476809317
"152","AICART",5.77696476809317
"153","IMPC",5.77696476809317
"154","ADSS",5.77696639256706
"155","ADSL1r",5.77696639256706
"156","IMPDH2",5.77696570870127
"157","GMPS",5.54019291983755
"158","GMPS2",-1.56416168802864
"159","GK1",5.77696570870127
"160","RNDR2",5.77697273297213
"161","ADK1",-2.87312961107942
"162","RNDR1",5.77696052545216
"163","CBPS",-0.00148617768168138
"164","ASPCT",-0.00148617768168138
"165","DHORTS",-0.00148617768168138
"166","DHORD9",-0.00148617768168138
"167","ORPT",-0.00148617768168138
"168","OMPDC",-0.00148617768168138
"169","UMPK",3.95110077392118
"170","RNDR4",1.06172642751319
"171","TMDS",1.06172642751319
"172","URIDK2r",1.06172642751319
"173","NDPK2",3.97021602992598
"174","NDPK3",0.425864374675174
"175","CYTK1",-0.0083339569009194
"176","CTPS1",2.12130750766743
"177","RNDR3",5.77694776075406
"178","GDHm",1.0627803648608
"179","GLUDym",1.67254475149414
"180","ASPTA",-0.673328745883098
"181","ASPTAm",-2.37198884402184
"182","ASPGLUm",-1.11054874002499
"183","ASPT",3.72048905519784
"184","CBPSam",-0.163139459837531
"185","OCBTm",-0.163139459837531
"186","ORNt4m",-0.163139459837531
"187","ARGSS",-0.664349068274762
"188","ARGSL",-0.664349068274762
"189","ARGN",1.48836189537483
"190","ORNDC",0.653986203891686
"191","SPMS",-1.27849638211875
"192","SPRMS",-2.22759055317899
"193","ADMDC",-1.89607472387065
"194","MTAP",-1.89607472387065
"195","ADPT",-1.89607472387065
"196","MTRI",-1.89607472387065
"197","MDRPD",-1.89607472387065
"198","DKMPPD",-1.89607472387065
"199","SPMDtex2",-0.0247147313515982
"200","SPRMti",-2.22759055317899
"201","GLYAMDTRc",-0.746192083851448
"202","ARGDr",-1.78018903955182
"203","r0074",-14.5987366177615
"204","GLU5SAtmc",-14.5987366177615
"205","G5SADs",-14.5987366177615
"206","PRO1x",-1.20521224678482
"207","P5CR",-0.762896621520645
"208","PROD2",-0.0704128205656214
"209","EXRiboflavin",NA
"210","RBFK",NA
"211","FMNAT",NA
"212","TransportFAD",-0.0704128205656214
"213","ASNS1",-0.073500689653663
"214","ASNN",-2.10852022760976
"215","METS",-0.367793546092902
"216","METAT",0.103851545509448
"217","HMR_3915",0.5696308891683
"218","AHCi",1.19307183185326
"219","ADNK1",1.19307183185326
"220","CYSTS",2.61373288873024
"221","CYSTGL",2.61373288873024
"222","MTHFR3",0.557955184137338
